213070668935531,5,b' \x00\x00\x00',0,0
213070668935771,5,b'\x16\x00\x00\x00',0,0
213070668937581,5,b'\x17\x00\x00\x00',0,0
213070668937582,5,b'\x0c\x00\x00\x00',0,0
213070668938801,5,23,0,0
213070668938951,5,12,0,0
213070668938952,5,123,0,0
213070668938953,5,13,0,0
213070668938954,5,2,0,0
213070668938955,5,1,0,0
